Latitude,Longitude,Month of Year,Week,Day of Week,Hour of Day,Date,Condition,Average Celsius,Minimum Celsius,Maximum Celsius,Pressure,Humidity,WindSpeed
40.640321900000000,-73.946108200000000,10,43,6,22,2020-10-23 21:48:07.273,12,18.120000000000000,17.220000000000000,19.000000000000000,1021.000000000000000,88.000000000000000,3.670000000000000
40.640283400000000,-73.946020400000000,10,43,6,22,2020-10-23 21:48:07.273,12,18.120000000000000,17.220000000000000,19.000000000000000,1021.000000000000000,88.000000000000000,3.670000000000000
40.834509500000000,-73.829017900000000,10,43,6,23,2020-10-23 21:48:07.273,12,18.120000000000000,17.220000000000000,19.000000000000000,1021.000000000000000,88.000000000000000,3.670000000000000
40.747036000000000,-73.973772599999984,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.603429899999984,-74.132919200000000,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.595107000000000,-74.087484000000000,10,43,7,1,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.631041800000000,-73.938565300000000,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.647822800000000,-73.898619099999984,10,43,7,1,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.647848400000000,-73.898527200000000,10,43,7,1,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.647906900000000,-73.898460000000000,10,43,7,1,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.647959000000000,-73.898377900000000,10,43,7,1,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.648127800000000,-73.898182700000000,10,43,7,1,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.719094000000000,-73.943323000000000,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.647820500000000,-73.897842000000000,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.647819000000000,-73.897933600000000,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.647770000000000,-73.897753799999984,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.647730300000016,-73.897714800000000,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.647845300000000,-73.895931900000000,10,43,7,1,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.647681899999984,-73.897666500000000,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.647612300000000,-73.897714999999984,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.647587500000000,-73.897577400000000,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.647574400000000,-73.897531600000000,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.647525300000000,-73.897489200000000,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.647389800000000,-73.897332700000000,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.647337100000000,-73.897297299999984,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.647328600000000,-73.897273100000000,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.682725300000000,-74.003077400000000,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.646613300000000,-73.894680200000000,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.646408000000008,-73.895001800000000,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.646568100000000,-73.894634300000000,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.646456500000000,-73.895070699999984,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.646399800000000,-73.895621900000000,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.646280200000008,-73.895461099999984,10,43,7,2,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.706546700000000,-73.798180500000000,10,43,7,3,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.646343400000000,-73.894955900000000,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.646500300000000,-73.894565400000000,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.646294900000000,-73.894887000000000,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.646455100000000,-73.894519500000000,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.646249700000000,-73.894841000000000,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.646403300000000,-73.894427600000016,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.646181899999984,-73.894772100000000,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.646358100000000,-73.894381700000000,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.646140000000000,-73.894749100000000,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.646293600000000,-73.894335700000000,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.646054900000000,-73.894680999999984,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.646245100000000,-73.894266800000000,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.646027000000000,-73.894634300000000,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.646196600000000,-73.894197900000000,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.645948000000000,-73.894564000000000,10,43,7,0,2020-10-24 03:00:19.957,12,17.420000000000000,16.670000000000000,18.000000000000000,1019.000000000000000,82.000000000000000,1.500000000000000
40.650674700000000,-73.932939600000000,10,43,7,11,2020-10-24 09:00:16.890,12,17.180000000000000,16.670000000000000,18.000000000000000,1016.000000000000000,77.000000000000000,1.500000000000000
40.627670100000000,-73.945785899999984,10,43,7,15,2020-10-24 15:00:15.537,12,17.590000000000000,17.000000000000000,18.330000000000000,1015.000000000000000,88.000000000000000,2.600000000000000
40.676266299999984,-73.870425500000000,10,43,7,15,2020-10-24 15:00:15.537,12,17.590000000000000,17.000000000000000,18.330000000000000,1015.000000000000000,88.000000000000000,2.600000000000000
40.638273600000000,-73.972511500000000,10,43,7,16,2020-10-24 15:00:15.537,12,17.590000000000000,17.000000000000000,18.330000000000000,1015.000000000000000,88.000000000000000,2.600000000000000
40.683447000000000,-73.817021000000000,10,43,7,13,2020-10-24 15:00:15.537,12,17.590000000000000,17.000000000000000,18.330000000000000,1015.000000000000000,88.000000000000000,2.600000000000000
40.865611900000000,-73.851405500000000,10,43,7,12,2020-10-24 15:00:15.537,12,17.590000000000000,17.000000000000000,18.330000000000000,1015.000000000000000,88.000000000000000,2.600000000000000
40.721162199999984,-73.988383300000000,10,43,7,14,2020-10-24 15:00:15.537,12,17.590000000000000,17.000000000000000,18.330000000000000,1015.000000000000000,88.000000000000000,2.600000000000000
40.644268200000000,-73.963853000000000,10,43,7,17,2020-10-24 15:00:15.537,12,17.590000000000000,17.000000000000000,18.330000000000000,1015.000000000000000,88.000000000000000,2.600000000000000
40.555622000000000,-74.196677200000000,10,43,7,17,2020-10-24 15:00:15.537,12,17.590000000000000,17.000000000000000,18.330000000000000,1015.000000000000000,88.000000000000000,2.600000000000000
40.650920000000000,-73.835147000000000,10,43,7,16,2020-10-24 15:00:15.537,12,17.590000000000000,17.000000000000000,18.330000000000000,1015.000000000000000,88.000000000000000,2.600000000000000
40.684973700000000,-73.789887100000000,10,43,7,14,2020-10-24 15:00:15.537,12,17.590000000000000,17.000000000000000,18.330000000000000,1015.000000000000000,88.000000000000000,2.600000000000000
40.840357399999984,-73.820379300000000,10,43,7,16,2020-10-24 15:00:15.537,12,17.590000000000000,17.000000000000000,18.330000000000000,1015.000000000000000,88.000000000000000,2.600000000000000
40.840145000000000,-73.820241400000000,10,43,7,17,2020-10-24 15:00:15.537,12,17.590000000000000,17.000000000000000,18.330000000000000,1015.000000000000000,88.000000000000000,2.600000000000000
40.840562100000000,-73.820195400000000,10,43,7,17,2020-10-24 15:00:15.537,12,17.590000000000000,17.000000000000000,18.330000000000000,1015.000000000000000,88.000000000000000,2.600000000000000
40.807273400000008,-73.947777300000000,10,43,7,13,2020-10-24 15:00:15.537,12,17.590000000000000,17.000000000000000,18.330000000000000,1015.000000000000000,88.000000000000000,2.600000000000000
40.840354200000000,-73.819552100000000,10,43,7,17,2020-10-24 15:00:15.537,12,17.590000000000000,17.000000000000000,18.330000000000000,1015.000000000000000,88.000000000000000,2.600000000000000
40.840473600000000,-73.819584200000000,10,43,7,17,2020-10-24 15:00:15.537,12,17.590000000000000,17.000000000000000,18.330000000000000,1015.000000000000000,88.000000000000000,2.600000000000000
40.840521400000000,-73.819644000000000,10,43,7,17,2020-10-24 15:00:15.537,12,17.590000000000000,17.000000000000000,18.330000000000000,1015.000000000000000,88.000000000000000,2.600000000000000
40.840605100000000,-73.819690000000000,10,43,7,17,2020-10-24 15:00:15.537,12,17.590000000000000,17.000000000000000,18.330000000000000,1015.000000000000000,88.000000000000000,2.600000000000000
40.840682100000000,-73.819690000000000,10,43,7,17,2020-10-24 15:00:15.537,12,17.590000000000000,17.000000000000000,18.330000000000000,1015.000000000000000,88.000000000000000,2.600000000000000
43.132892899999984,-77.634050200000000,10,43,7,14,2020-10-24 15:00:15.537,12,17.590000000000000,17.000000000000000,18.330000000000000,1015.000000000000000,88.000000000000000,2.600000000000000
40.840765700000000,-73.819735900000000,10,43,7,16,2020-10-24 15:00:15.537,12,17.590000000000000,17.000000000000000,18.330000000000000,1015.000000000000000,88.000000000000000,2.600000000000000
40.661012900000000,-73.740314000000000,10,43,7,13,2020-10-24 15:00:15.537,12,17.590000000000000,17.000000000000000,18.330000000000000,1015.000000000000000,88.000000000000000,2.600000000000000
40.556320900000000,-74.158367600000000,10,43,7,16,2020-10-24 15:00:15.537,12,17.590000000000000,17.000000000000000,18.330000000000000,1015.000000000000000,88.000000000000000,2.600000000000000
41.039928200000000,-73.834118300000000,10,44,1,22,2020-10-25 21:00:11.747,12,10.930000000000000,10.560000000000000,11.670000000000000,1025.000000000000000,53.000000000000000,2.600000000000000
40.743080000000000,-73.887608000000000,10,44,1,21,2020-10-25 21:00:11.747,12,10.930000000000000,10.560000000000000,11.670000000000000,1025.000000000000000,53.000000000000000,2.600000000000000
40.749376000000000,-73.858358000000000,10,44,1,21,2020-10-25 21:00:11.747,12,10.930000000000000,10.560000000000000,11.670000000000000,1025.000000000000000,53.000000000000000,2.600000000000000
40.626623900000000,-73.900825900000000,10,44,1,22,2020-10-25 21:00:11.747,12,10.930000000000000,10.560000000000000,11.670000000000000,1025.000000000000000,53.000000000000000,2.600000000000000
40.681415000000008,-73.942293000000000,10,44,1,21,2020-10-25 21:00:11.747,12,10.930000000000000,10.560000000000000,11.670000000000000,1025.000000000000000,53.000000000000000,2.600000000000000
40.715579000000000,-73.874172000000000,10,44,2,4,2020-10-26 03:00:12.820,8,10.010000000000000,8.000000000000000,11.110000000000000,1025.000000000000000,87.000000000000000,2.100000000000000
40.656821400000000,-73.909137500000016,10,44,2,3,2020-10-26 03:00:12.820,8,10.010000000000000,8.000000000000000,11.110000000000000,1025.000000000000000,87.000000000000000,2.100000000000000
40.694022200000016,-73.935832500000000,10,44,2,3,2020-10-26 03:00:12.820,8,10.010000000000000,8.000000000000000,11.110000000000000,1025.000000000000000,87.000000000000000,2.100000000000000
40.667829000000000,-73.731383999999984,10,44,2,3,2020-10-26 03:00:12.820,8,10.010000000000000,8.000000000000000,11.110000000000000,1025.000000000000000,87.000000000000000,2.100000000000000
40.767449500000000,-73.739102300000000,10,44,2,4,2020-10-26 03:00:12.820,8,10.010000000000000,8.000000000000000,11.110000000000000,1025.000000000000000,87.000000000000000,2.100000000000000
40.875081900000000,-73.840654300000000,10,44,2,4,2020-10-26 03:00:12.820,8,10.010000000000000,8.000000000000000,11.110000000000000,1025.000000000000000,87.000000000000000,2.100000000000000
40.672335800000000,-73.891582399999984,10,44,2,3,2020-10-26 03:00:12.820,8,10.010000000000000,8.000000000000000,11.110000000000000,1025.000000000000000,87.000000000000000,2.100000000000000
40.616083000000000,-73.931286300000000,10,44,2,5,2020-10-26 03:00:12.820,8,10.010000000000000,8.000000000000000,11.110000000000000,1025.000000000000000,87.000000000000000,2.100000000000000
40.732775300000008,-73.952865100000000,10,44,2,13,2020-10-26 15:00:14.117,12,12.330000000000000,10.560000000000000,13.890000000000000,1023.000000000000000,93.000000000000000,3.100000000000000
40.716480200000000,-73.748123900000000,10,44,2,16,2020-10-26 15:00:14.117,12,12.330000000000000,10.560000000000000,13.890000000000000,1023.000000000000000,93.000000000000000,3.100000000000000
40.686262300000000,-73.999069800000000,10,44,2,13,2020-10-26 15:00:14.117,12,12.330000000000000,10.560000000000000,13.890000000000000,1023.000000000000000,93.000000000000000,3.100000000000000
40.600360300000000,-73.961032199999984,10,44,2,15,2020-10-26 15:00:14.117,12,12.330000000000000,10.560000000000000,13.890000000000000,1023.000000000000000,93.000000000000000,3.100000000000000
40.772003600000000,-73.955553000000000,10,44,2,15,2020-10-26 15:00:14.117,12,12.330000000000000,10.560000000000000,13.890000000000000,1023.000000000000000,93.000000000000000,3.100000000000000
40.738222600000000,-73.978172200000016,10,44,2,14,2020-10-26 15:00:14.117,12,12.330000000000000,10.560000000000000,13.890000000000000,1023.000000000000000,93.000000000000000,3.100000000000000
40.607501900000000,-73.914158000000000,10,44,2,17,2020-10-26 15:00:14.117,12,12.330000000000000,10.560000000000000,13.890000000000000,1023.000000000000000,93.000000000000000,3.100000000000000
40.725693000000008,-73.826949200000000,10,44,2,14,2020-10-26 15:00:14.117,12,12.330000000000000,10.560000000000000,13.890000000000000,1023.000000000000000,93.000000000000000,3.100000000000000
40.672088500000000,-73.839446700000000,10,44,2,15,2020-10-26 15:00:14.117,12,12.330000000000000,10.560000000000000,13.890000000000000,1023.000000000000000,93.000000000000000,3.100000000000000
40.690095000000000,-73.749505000000000,10,44,2,14,2020-10-26 15:00:14.117,12,12.330000000000000,10.560000000000000,13.890000000000000,1023.000000000000000,93.000000000000000,3.100000000000000
40.626622200000000,-73.974484100000000,10,44,2,15,2020-10-26 15:00:14.117,12,12.330000000000000,10.560000000000000,13.890000000000000,1023.000000000000000,93.000000000000000,3.100000000000000
40.713502100000000,-73.732099800000000,10,44,2,14,2020-10-26 15:00:14.117,12,12.330000000000000,10.560000000000000,13.890000000000000,1023.000000000000000,93.000000000000000,3.100000000000000
40.682741000000000,-73.815722999999984,10,44,2,14,2020-10-26 15:00:14.117,12,12.330000000000000,10.560000000000000,13.890000000000000,1023.000000000000000,93.000000000000000,3.100000000000000
40.587441299999984,-74.162853100000000,10,44,2,15,2020-10-26 15:00:14.117,12,12.330000000000000,10.560000000000000,13.890000000000000,1023.000000000000000,93.000000000000000,3.100000000000000
40.762647700000000,-73.976818799999984,10,44,2,15,2020-10-26 15:00:14.117,12,12.330000000000000,10.560000000000000,13.890000000000000,1023.000000000000000,93.000000000000000,3.100000000000000
40.683518900000000,-73.860772000000000,10,44,2,17,2020-10-26 15:00:14.117,12,12.330000000000000,10.560000000000000,13.890000000000000,1023.000000000000000,93.000000000000000,3.100000000000000
40.564857000000000,-74.151307000000000,10,44,2,15,2020-10-26 15:00:14.117,12,12.330000000000000,10.560000000000000,13.890000000000000,1023.000000000000000,93.000000000000000,3.100000000000000
40.676768000000000,-73.957067000000000,10,44,2,15,2020-10-26 15:00:14.117,12,12.330000000000000,10.560000000000000,13.890000000000000,1023.000000000000000,93.000000000000000,3.100000000000000
40.600154000000000,-73.995184000000000,10,44,2,21,2020-10-26 21:00:11.370,10,13.850000000000000,12.780000000000000,15.000000000000000,1020.000000000000000,93.000000000000000,1.500000000000000
40.717479000000000,-73.795109900000016,10,44,2,23,2020-10-26 21:00:11.370,10,13.850000000000000,12.780000000000000,15.000000000000000,1020.000000000000000,93.000000000000000,1.500000000000000
40.627058700000000,-73.953455499999984,10,44,2,21,2020-10-26 21:00:11.370,10,13.850000000000000,12.780000000000000,15.000000000000000,1020.000000000000000,93.000000000000000,1.500000000000000
40.609094000000000,-73.905508900000000,10,44,2,20,2020-10-26 21:00:11.370,10,13.850000000000000,12.780000000000000,15.000000000000000,1020.000000000000000,93.000000000000000,1.500000000000000
40.656418300000000,-73.910986200000000,10,44,2,23,2020-10-26 21:00:11.370,10,13.850000000000000,12.780000000000000,15.000000000000000,1020.000000000000000,93.000000000000000,1.500000000000000
40.615427800000000,-74.025079100000000,10,44,2,20,2020-10-26 21:00:11.370,10,13.850000000000000,12.780000000000000,15.000000000000000,1020.000000000000000,93.000000000000000,1.500000000000000
40.748092000000008,-73.758393000000000,10,44,2,22,2020-10-26 21:00:11.370,10,13.850000000000000,12.780000000000000,15.000000000000000,1020.000000000000000,93.000000000000000,1.500000000000000
40.708919200000000,-73.832375599999984,10,44,2,23,2020-10-26 21:00:11.370,10,13.850000000000000,12.780000000000000,15.000000000000000,1020.000000000000000,93.000000000000000,1.500000000000000
40.688548000000000,-73.758249999999984,10,44,2,20,2020-10-26 21:00:11.370,10,13.850000000000000,12.780000000000000,15.000000000000000,1020.000000000000000,93.000000000000000,1.500000000000000
40.598757200000000,-73.958736300000000,10,44,2,21,2020-10-26 21:00:11.370,10,13.850000000000000,12.780000000000000,15.000000000000000,1020.000000000000000,93.000000000000000,1.500000000000000
40.598842000000000,-73.958511000000000,10,44,2,21,2020-10-26 21:00:11.370,10,13.850000000000000,12.780000000000000,15.000000000000000,1020.000000000000000,93.000000000000000,1.500000000000000
40.598429600000000,-73.958541099999984,10,44,2,21,2020-10-26 21:00:11.370,10,13.850000000000000,12.780000000000000,15.000000000000000,1020.000000000000000,93.000000000000000,1.500000000000000
40.598796600000008,-73.958462500000000,10,44,2,21,2020-10-26 21:00:11.370,10,13.850000000000000,12.780000000000000,15.000000000000000,1020.000000000000000,93.000000000000000,1.500000000000000
40.598466599999984,-73.958696400000000,10,44,2,21,2020-10-26 21:00:11.370,10,13.850000000000000,12.780000000000000,15.000000000000000,1020.000000000000000,93.000000000000000,1.500000000000000
40.598757200000000,-73.958736300000000,10,44,2,21,2020-10-26 21:00:11.370,10,13.850000000000000,12.780000000000000,15.000000000000000,1020.000000000000000,93.000000000000000,1.500000000000000
40.598347700000000,-73.958713300000000,10,44,2,21,2020-10-26 21:00:11.370,10,13.850000000000000,12.780000000000000,15.000000000000000,1020.000000000000000,93.000000000000000,1.500000000000000
40.598750100000000,-73.958935300000000,10,44,2,21,2020-10-26 21:00:11.370,10,13.850000000000000,12.780000000000000,15.000000000000000,1020.000000000000000,93.000000000000000,1.500000000000000
40.598755700000000,-73.958882000000000,10,44,2,21,2020-10-26 21:00:11.370,10,13.850000000000000,12.780000000000000,15.000000000000000,1020.000000000000000,93.000000000000000,1.500000000000000
40.831728000000000,-73.880172000000000,10,44,2,22,2020-10-26 21:00:11.370,10,13.850000000000000,12.780000000000000,15.000000000000000,1020.000000000000000,93.000000000000000,1.500000000000000
