278,11550,40.935598,-73.987182
279,11551,40.934798,-73.987082
280,11552,40.934098,-73.987182
281,11553,40.939498,-73.985882
282,11554,40.939598,-73.985182
283,11555,40.938898,-73.985082
284,11556,40.940196,-73.984832
285,11557,40.939598,-73.984582
286,11558,40.939398,-73.984682
287,11559,40.939398,-73.983882
288,11560,40.936798,-73.984282
289,11561,40.936498,-73.984982
290,11562,40.935598,-73.985182
291,11563,40.934898,-73.985082
292,11564,40.934198,-73.984982
293,11565,40.931198,-73.997583
294,11566,40.931197,-73.997802
295,11567,40.933198,-73.998583
296,11568,40.933198,-73.999983
297,11569,40.931198,-73.999483
298,11570,40.931198,-73.999983
299,11571,40.931298,-73.998483
300,11572,40.930798,-73.998783
301,11573,40.933398,-73.997382
302,11574,40.933498,-73.996882
303,11575,40.931198,-73.996882
304,11576,40.932598,-73.996882
305,11577,40.933498,-73.995182
306,11578,40.931498,-73.997583
307,11579,40.932598,-73.995482
308,11580,40.932598,-73.996482
309,11581,40.930698,-74.000083
310,11582,40.930098,-73.998783
311,11583,40.929998,-74.000783
312,11584,40.929198,-73.998883
313,11585,40.929098,-74.000683
314,11586,40.929098,-73.998583
315,11587,40.928498,-73.998583
316,11588,40.929198,-73.998183
317,11589,40.929098,-73.997883
318,11590,40.928398,-74.000583
319,11591,40.927598,-73.998683
320,11592,40.929998,-73.997783
321,11593,40.930698,-73.997683
322,11594,40.929998,-73.997083
323,11595,40.931198,-73.996482
324,11596,40.930798,-73.996382
325,11597,40.930098,-73.996382
326,11598,40.929198,-73.996983
327,11599,40.930098,-73.995582
328,11600,40.927698,-73.997883
329,11601,40.929198,-73.995582
330,11602,40.927598,-74.000583
331,11603,40.926998,-73.998783
332,11604,40.926998,-74.000483
333,11605,40.926298,-73.998783
334,11606,40.926298,-73.999583
335,11607,40.925298,-73.998983
336,11608,40.925298,-73.999783
337,11609,40.924198,-73.998883
338,11610,40.924398,-73.999883
339,11611,40.923398,-73.998983
340,11612,40.923398,-73.999783
341,11613,40.922698,-73.998983
342,11614,40.922898,-73.999983
343,11615,40.921998,-73.999283
344,11616,40.921998,-73.999983
345,11617,40.927698,-73.998383
346,11618,40.925398,-73.997683
347,11619,40.925398,-73.998283
348,11620,40.924498,-73.998383
349,11621,40.927698,-73.997283
350,11622,40.925398,-73.996583
351,11623,40.924498,-73.997883
352,11624,40.925798,-73.996483
353,11625,40.924998,-73.996683
354,11626,40.924598,-73.996883
355,11627,40.923298,-73.998683
356,11628,40.923498,-73.998483
357,11629,40.923598,-73.997983
358,11630,40.923498,-73.996883
359,11631,40.921398,-73.999383
360,11632,40.924198,-73.996883
361,11633,40.922007,-73.996783
362,11634,40.921398,-73.999983
363,11635,40.919998,-73.999183
364,11636,40.920098,-74.000083
365,11637,40.921398,-73.998583
366,11638,40.920698,-73.998683
367,11639,40.919998,-73.998783
368,11640,40.920698,-73.996783
369,11641,40.919298,-73.998983
370,11642,40.919998,-73.996883
371,11643,40.918598,-73.999083
372,11644,40.919198,-73.996983
373,11645,40.921198,-73.996783
374,11646,40.920298,-73.996883
375,11647,40.918498,-73.997083
376,11648,40.918998,-73.994082
377,11649,40.917798,-73.997083
378,11650,40.918298,-73.994282
379,11651,40.917598,-73.998883
380,11652,40.917598,-73.999383
381,11653,40.917498,-73.997983
382,11654,40.915998,-73.999083
383,11655,40.915998,-73.998083
384,11656,40.917498,-73.997183
385,11657,40.829447,-73.977741
386,11658,40.829707,-73.977654
387,11659,40.915998,-73.999483
388,11660,40.915298,-73.999083
389,11661,40.915298,-73.999483
390,11662,40.913898,-73.999783
391,11663,40.915298,-73.998483
392,11664,40.915298,-73.997283
393,11665,40.913798,-73.998683
394,11666,40.915798,-73.998183
395,11667,40.915998,-73.997283
396,11668,40.917098,-73.997183
397,11669,40.916998,-73.996183
398,11670,40.917598,-73.994282
399,11671,40.914398,-73.997383
400,11672,40.910698,-73.999183
401,11673,40.910898,-73.999883
402,11674,40.909699,-73.998283
403,11675,40.910199,-73.999983
404,11676,40.909099,-73.998483
405,11677,40.909499,-74.000083
406,11678,40.913598,-73.997583
407,11679,40.911898,-73.997783
408,11680,40.912598,-73.995283
409,11681,40.912698,-73.996483
410,11682,40.911898,-73.998883
411,11683,40.910399,-73.998183
412,11684,40.908199,-73.998583
413,11685,40.911498,-73.995483
414,11686,40.933098,-73.995182
415,11687,40.931298,-73.995682
416,11688,40.931998,-73.995582
417,11689,40.930898,-73.995582
418,11690,40.933798,-73.993682
419,11691,40.932098,-73.994482
420,11692,40.932798,-73.994582
421,11693,40.932098,-73.993382
422,11694,40.932198,-73.992482
423,11695,40.929598,-73.995482
424,11696,40.928898,-73.995582
425,11697,40.927798,-73.995982
426,11698,40.929598,-73.994582
427,11699,40.930598,-73.994582
428,11700,40.929598,-73.993682
429,11701,40.930698,-73.993782
430,11702,40.928898,-73.994582
431,11703,40.927798,-73.994382
432,11704,40.928898,-73.993682
433,11705,40.927898,-73.993482
434,11706,40.932098,-73.992982
435,11707,40.930998,-73.992882
436,11708,40.830769,-73.979324
437,11709,40.932198,-73.991982
438,11710,40.931498,-73.991982
439,11711,40.933298,-73.991182
440,11712,40.933127,-73.994598
441,11713,40.932198,-73.991082
442,11714,40.932968,-73.991152
443,11715,40.932998,-73.990382
444,11716,40.933806,-73.990539
445,11717,40.932998,-73.990782
446,11718,40.930898,-73.990782
447,11719,40.932298,-73.990182
448,11720,40.931598,-73.990182
449,11721,40.930935,-73.994594
450,11722,40.929698,-73.992782
451,11723,40.930956,-73.992008
452,11724,40.928998,-73.992682
453,11725,40.929698,-73.991882
454,11726,40.930598,-73.991982
455,11727,40.927898,-73.992582
456,11728,40.928998,-73.991782
457,11729,40.927998,-73.991682
458,11730,40.930398,-73.990982
459,11731,40.929698,-73.990982
460,11732,40.929098,-73.990882
461,11733,40.927998,-73.990882
462,11734,40.929098,-73.990082
463,11735,40.927998,-73.989982
464,11736,40.927798,-73.995182
465,11737,40.925798,-73.995382
466,11738,40.925798,-73.995082
467,11739,40.924998,-73.995082
468,11740,40.924298,-73.994982
469,11741,40.925898,-73.994182
470,11742,40.925898,-73.993382
471,11743,40.925098,-73.993282
472,11744,40.924298,-73.993282
473,11745,40.923598,-73.994982
474,11746,40.923498,-73.995482
475,11747,40.922093,-73.99547
476,11748,40.923598,-73.994482
477,11749,40.920398,-73.994182
478,11750,40.923698,-73.993182
479,11751,40.923698,-73.993682
480,11752,40.920498,-73.993382
481,11753,40.925998,-73.992382
482,11754,40.926998,-73.991582
483,11755,40.925998,-73.991582
484,11756,40.925198,-73.991482
485,11757,40.925098,-73.992082
486,11758,40.924398,-73.992382
487,11759,40.925798,-73.989782
488,11760,40.926298,-73.989782
489,11761,40.923698,-73.992782
490,11762,40.920898,-73.992582
491,11763,40.923698,-73.992182
492,11764,40.923698,-73.991682
493,11765,40.923598,-73.990482
494,11766,40.922848,-73.991597
495,11767,40.922898,-73.990482
496,11768,40.921698,-73.991482
497,11769,40.920898,-73.991182
498,11770,40.922398,-73.990882
499,11771,40.922198,-73.990382
500,11772,40.922898,-73.991082
501,11773,40.921698,-73.990482
502,11774,40.921198,-73.990482
503,11775,40.934029,-73.990591
504,11776,40.933098,-73.989182
505,11777,40.932298,-73.989182
506,11780,40.932398,-73.986982
507,11781,40.932398,-73.987682
508,11782,40.931698,-73.987682
509,11783,40.930998,-73.987382
510,11784,40.931098,-73.988582
511,11785,40.930598,-73.988682
512,11786,40.93049,-73.988678
513,11787,40.929798,-73.988482
514,11788,40.930498,-73.988482
515,11789,40.929098,-73.988382
516,11790,40.929098,-73.989282
517,11791,40.928098,-73.989182
518,11792,40.928098,-73.988282
519,11793,40.928098,-73.988882
520,11794,40.927198,-73.988782
521,11795,40.930598,-73.987582
522,11796,40.929198,-73.987582
523,11797,40.928598,-73.987482
524,11798,40.928098,-73.987882
525,11799,40.928198,-73.987482
526,11800,40.932498,-73.986182
527,11801,40.933498,-73.986182
528,11802,40.932498,-73.985382
529,11803,40.931798,-73.985282
530,11804,40.930598,-73.985182
531,11805,40.932498,-73.984582
532,11806,40.933498,-73.984282
533,11807,40.929898,-73.986182
534,11808,40.930198,-73.985782
535,11809,40.930198,-73.985182
536,11810,40.929298,-73.985482
537,11811,40.929198,-73.986682
538,11812,40.928198,-73.986582
539,11813,40.928098,-73.986082
540,11814,40.927398,-73.985982
541,11815,40.928898,-73.985482
542,11816,40.928298,-73.985482
543,11817,40.927898,-73.983982
544,11818,40.928898,-73.985082
545,11819,40.928398,-73.983782
546,11820,40.929598,-73.983782
547,11821,40.830002,-73.97746
548,11822,40.925198,-73.988782
549,11823,40.926498,-73.988882
550,11824,40.925198,-73.989682
551,11825,40.924498,-73.989682
552,11826,40.924598,-73.987082
553,11827,40.925298,-73.987782
554,11828,40.924598,-73.987782
555,11829,40.923798,-73.989682
556,11830,40.923798,-73.989082
557,11831,40.922998,-73.988682
558,11832,40.922498,-73.988982
559,11833,40.921698,-73.988782
560,11834,40.921198,-73.988782
561,11835,40.923898,-73.987082
562,11836,40.923198,-73.987082
563,11837,40.922598,-73.987082
564,11838,40.921798,-73.987082
565,11839,40.921198,-73.986982
566,11840,40.926898,-73.985882
567,11841,40.926098,-73.985882
568,11842,40.925298,-73.985782
569,11843,40.924698,-73.985782
570,11844,40.926951,-73.984769
571,11845,40.926498,-73.984982
572,11846,40.926098,-73.984882
573,11847,40.926598,-73.983882
574,11848,40.927598,-73.982282
575,11849,40.926098,-73.983882
576,11850,40.925398,-73.983782
577,11851,40.924798,-73.983682
578,11852,40.923998,-73.985782
579,11853,40.924698,-73.985082
580,11854,40.924098,-73.985082
581,11855,40.924098,-73.984582
582,11856,40.923298,-73.984482
583,11857,40.922698,-73.984482
584,11858,40.924098,-73.983682
585,11859,40.921998,-73.984382
586,11860,40.921298,-73.984282
587,11861,40.921298,-73.995382
588,11862,40.920898,-73.995382
589,11863,40.919498,-73.994082
590,11864,40.920298,-73.991682
591,11865,40.918898,-73.992382
592,11866,40.915998,-73.996183
593,11867,40.916998,-73.995483
594,11868,40.915998,-73.995383
595,11869,40.914398,-73.996183
596,11870,40.914298,-73.995283
597,11871,40.916998,-73.994382
598,11872,40.916898,-73.993374
599,11873,40.915998,-73.994382
600,11874,40.914198,-73.994282
601,11875,40.916098,-73.993382
602,11876,40.8311,-73.979182
603,11877,40.919698,-73.992682
604,11878,40.919898,-73.991082
605,11879,40.919198,-73.991382
606,11880,40.918898,-73.991582
607,11881,40.918298,-73.992882
608,11882,40.917598,-73.992782
609,11883,40.857099,-73.974382
610,11884,40.857698,-73.97548
611,11885,40.913098,-73.994583
612,11886,40.913988,-73.994339
613,11887,40.914198,-73.993221
614,11888,40.912776,-73.994658
615,11889,40.912998,-73.993582
616,11890,40.911998,-73.993682
617,11891,40.910899,-73.991782
618,11892,40.910899,-73.992782
619,11893,40.909999,-73.996183
620,11894,40.909299,-73.995983
621,11895,40.908699,-73.995783
622,11896,40.891824,-73.979197
623,11897,40.889499,-73.981582
624,11898,40.909899,-73.991082
625,11899,40.910099,-73.992882
626,11900,40.909699,-73.992982
627,11901,40.909199,-73.992882
628,11902,40.908599,-73.992582
629,11903,40.911099,-73.990582
630,11904,40.909699,-73.990182
631,11905,40.909299,-73.989382
632,11906,40.919998,-73.989482
633,11907,40.921298,-73.986382
634,11908,40.921198,-73.985982
635,11909,40.919598,-73.985182
636,11910,40.919298,-73.984082
637,11911,40.920798,-73.984082
638,11912,40.920098,-73.984082
639,11913,40.911152,-73.989942
640,11914,40.910343,-73.98982
641,11915,40.909099,-73.989082
642,11916,40.909399,-73.988982
643,11917,40.909052,-73.989409
644,11918,40.892301,-73.980152
645,11919,40.908699,-73.987982
646,11920,40.910899,-73.986982
647,11921,40.910299,-73.987782
648,11922,40.910299,-73.986882
649,11923,40.909599,-73.986982
650,11924,40.913198,-73.984082
651,11925,40.914398,-73.983582
652,11926,40.911898,-73.984482
653,11927,40.911398,-73.989282
654,11928,40.911699,-73.983782
655,11929,40.911199,-73.983982
656,11930,40.910499,-73.983882
657,11931,40.909799,-73.983782
658,11932,40.908999,-73.983682
659,11933,40.908799,-73.986682
660,11934,40.908399,-73.983682
661,11935,40.905099,-73.998683
662,11936,40.906499,-74.002583
663,11937,40.907799,-73.998683
664,11938,40.908099,-73.999883
665,11939,40.907099,-73.998783
666,11940,40.907299,-73.999783
667,11941,40.905999,-73.998683
668,11942,40.906299,-74.000083
669,11943,40.902799,-73.998883
670,11944,40.904299,-74.002383
671,11945,40.904199,-73.998683
672,11946,40.904799,-74.001283
673,11947,40.907499,-73.998783
674,11948,40.906799,-73.998783
675,11949,40.905499,-73.998683
676,11950,40.904699,-73.998683
677,11951,40.903799,-73.998683
678,11952,40.903499,-73.995183
679,11953,40.902999,-73.998783
680,11954,40.901599,-73.994783
681,11955,40.902399,-73.998983
682,11956,40.902699,-73.995483
683,11957,40.900899,-73.999483
684,11958,40.901499,-74.000883
685,11959,40.900699,-73.999583
686,11960,40.899816,-73.997071
687,11961,40.901299,-73.999383
688,11962,40.900999,-73.995083
689,11963,40.901199,-73.998783
690,11964,40.900099,-73.995683
691,11965,40.901599,-73.998483
692,11966,40.899299,-73.998583
693,11967,40.898999,-73.998883
694,11968,40.898899,-73.997583
695,11969,40.899099,-73.997383
696,11970,40.899499,-73.997183
697,11971,40.898999,-73.999283
698,11972,40.898799,-73.998483
699,11973,40.898499,-73.997583
700,11974,40.898099,-73.997683
701,11975,40.897799,-73.995783
702,11976,40.898799,-73.996183
703,11977,40.896199,-73.996883
704,11978,40.896999,-73.996383
705,11979,40.896899,-73.995983
706,11980,40.916998,-74.004283
707,11981,40.917498,-74.003383
708,11982,40.930208,-73.984477
709,11983,40.893499,-73.998583
710,11984,40.893999,-73.998283
711,11985,40.893199,-73.995883
712,11986,40.892799,-73.998983
713,11987,40.892599,-73.996183
714,11988,40.894699,-73.997883
715,11989,40.893799,-73.995483
716,11990,40.89499,-73.997592
717,11993,40.892299,-73.999283
718,11994,40.892399,-73.999283
719,11995,40.891799,-73.999483
720,11996,40.891999,-73.998583
721,11997,40.892399,-73.998183
722,11998,40.892199,-73.997383
723,11999,40.890899,-73.999083
724,12000,40.891699,-73.997683
725,12001,40.890699,-73.998283
726,12002,40.890299,-73.997483
727,12003,40.889099,-73.999183
728,12004,40.891899,-73.996583
729,12005,40.891399,-73.996883
730,12006,40.891599,-73.995783
731,12007,40.890099,-73.996683
732,12008,40.888799,-73.998383
733,12009,40.888599,-73.997483
734,12010,40.889799,-73.995883
735,12011,40.888999,-73.998683
736,12012,40.887699,-73.999183
737,12013,40.888499,-73.999083
738,12014,40.887599,-73.997783
739,12015,40.887299,-73.999483
740,12016,40.887199,-73.998483
741,12017,40.885199,-73.998483
742,12018,40.888303,-73.996545
743,12019,40.888179,-73.995546
744,12020,40.888799,-73.995283
745,12021,40.886299,-73.997083
746,12022,40.887399,-73.997583
747,12023,40.884799,-73.997283
748,12024,40.883299,-73.997983
749,12025,40.883899,-73.998683
750,12027,40.884399,-73.995883
751,12028,40.883699,-73.996283
752,12029,40.907999,-73.995683
753,12030,40.907399,-73.995383
754,12031,40.906699,-73.995183
755,12032,40.906099,-73.995083
756,12033,40.905299,-73.994883
757,12034,40.904699,-73.994683
758,12035,40.903299,-73.995083
759,12036,40.902899,-73.993883
760,12037,40.902221,-73.994185
761,12038,40.904499,-73.996083
762,12039,40.903499,-73.994383
763,12040,40.902499,-73.994083
764,12041,40.902599,-73.993083
765,12042,40.907899,-73.992482
766,12043,40.907199,-73.992282
767,12044,40.906599,-73.992082
768,12045,40.905799,-73.991882
769,12046,40.905099,-73.991882
770,12047,40.907299,-73.991382
771,12048,40.906799,-73.991282
772,12049,40.908298,-73.989963
773,12050,40.907752,-73.989822
774,12051,40.905899,-73.991082
775,12052,40.903899,-73.990682
776,12053,40.906899,-73.989982
777,12054,40.906099,-73.990082
778,12055,40.904299,-73.992282
779,12056,40.903699,-73.992282
780,12057,40.901999,-73.993583
781,12058,40.901999,-73.991782
782,12059,40.902899,-73.990682
783,12060,40.902699,-73.990382
784,12061,40.901799,-73.990882
785,12062,40.902277,-73.989538
786,12063,40.900999,-73.993183
787,12064,40.900699,-73.994383
788,12065,40.899999,-73.995483
789,12066,40.899399,-73.995883
790,12067,40.899799,-73.994883
791,12068,40.899599,-73.994583
792,12069,40.901199,-73.991582
793,12070,40.900399,-73.993583
794,12071,40.900599,-73.991982
795,12072,40.898499,-73.995383
796,12073,40.899599,-73.994183
797,12074,40.899319,-73.993624
798,12075,40.898899,-73.992583
799,12076,40.897799,-73.993283
800,12077,40.897399,-73.992283
801,12078,40.901799,-73.991882
802,12079,40.900548,-73.989944
803,12080,40.89991,-73.990086
804,12081,40.901199,-73.991182
805,12082,40.901399,-73.989882
806,12083,40.895069,-73.962368
807,12084,40.895716,-73.961755
808,12085,40.898499,-73.991582
809,12086,40.898199,-73.990582
810,12087,40.896899,-73.990982
811,12088,40.897899,-73.987282
812,12089,40.898774,-73.989906
813,12090,40.897589,-73.99077
814,12091,40.884002,-73.953054
815,12092,40.883129,-73.95376
816,12093,40.899725,-73.993347
817,12094,40.908399,-73.989482
818,12095,40.884999,-73.958882
819,12096,40.885526,-73.958064
820,12099,40.905099,-73.989782
821,12100,40.906199,-73.989782
822,12101,40.905199,-73.988782
823,12102,40.907399,-73.988182
824,12103,40.907999,-73.987382
825,12104,40.907099,-73.988082
826,12105,40.907599,-73.987182
827,12106,40.906499,-73.986382
828,12107,40.905399,-73.987682
829,12108,40.906199,-73.987882
830,12109,40.904099,-73.989682
831,12110,40.904199,-73.988482
832,12111,40.904199,-73.988682
833,12112,40.902199,-73.989382
834,12113,40.904299,-73.987582
835,12114,40.903499,-73.987682
836,12115,40.902499,-73.987882
837,12116,40.902399,-73.987482
838,12117,40.908099,-73.986382
839,12118,40.905699,-73.985582
840,12119,40.904599,-73.985082
841,12120,40.907999,-73.983682
842,12121,40.903599,-73.986282
843,12122,40.902699,-73.985582
844,12123,40.901599,-73.984582
845,12124,40.903799,-73.984882
846,12125,40.904699,-73.984082
847,12126,40.901899,-73.982082
848,12127,40.901999,-73.983682
849,12129,40.901499,-73.988382
850,12130,40.900299,-73.986082
851,12131,40.899199,-73.986182
852,12132,40.900399,-73.989582
853,12133,40.89735,-73.990064
854,12134,40.898599,-73.986882
855,12135,40.899601,-73.989303
856,12136,40.901199,-73.985182
857,12137,40.897991,-73.989759
858,12138,40.897499,-73.988782
859,12139,40.895599,-73.989882
860,12140,40.897199,-73.987782
861,12141,40.898499,-73.986682
862,12142,40.897199,-73.985282
863,12143,40.896799,-73.986782
864,12144,40.895299,-73.988882
865,12145,40.896399,-73.985682
866,12146,40.894899,-73.987882
867,12147,40.899899,-73.985482
868,12148,40.899499,-73.984782
869,12149,40.900899,-73.983982
870,12150,40.901299,-73.982982
871,12151,40.899099,-73.983982
872,12152,40.897899,-73.984882
873,12153,40.898599,-73.984482
874,12154,40.896299,-73.985182
